연도,월,일,기온 (°C),강수량 (mm),점심 피크타임 손님 수,저녁 피크타임 손님 수,대인 손님 수,소인 손님 수,테이블 회전률,광어 초밥 판매량,엔가와 초밥 판매량,연어 초밥 판매량,연어롤 판매량,연어 사시미 판매량,장어 초밥 판매량,장어덮밥 판매량,장어롤 판매량,광어 소비량(g),연어 소비량(g),장어 소비량(g)
2023,5,26,16.9,0.0,66,88,111,43,2.7,64,38,72,47,43,29,24,14,3102,4352,355
2023,5,27,18.7,0.0,132,220,267,85,4.3,147,89,166,108,101,72,60,36,7850,9663,2603
2023,5,28,22.0,0.0,145,242,288,99,4.1,178,108,201,131,122,87,73,43,7513,9101,2315
2023,5,29,17.6,0.0,66,88,121,33,3.3,64,38,72,47,43,29,24,14,4172,3808,610
2023,5,30,19.3,0.0,66,88,119,35,3.3,64,38,72,47,43,29,24,14,3464,3237,336
2023,5,31,17.5,0.0,66,88,121,33,2.8,64,38,72,47,43,29,24,14,3048,3179,322
2023,6,1,20.4,0.0,59,79,107,31,3.5,60,36,68,44,41,27,22,13,3490,3175,334
2023,6,2,23.4,0.7,59,79,101,37,2.8,60,36,68,44,41,27,22,13,3451,3724,542
2023,6,3,31.5,0.0,91,153,193,51,4.3,97,59,110,72,67,48,40,24,6743,4984,1108
2023,6,4,17.6,0.0,108,180,224,64,4.4,115,69,130,85,79,56,47,28,7585,5794,1788
2023,6,5,20.3,4.5,59,79,101,37,2.7,60,36,68,44,41,27,22,13,3417,2828,306
2023,6,6,21.2,0.0,59,79,104,34,3.1,90,54,102,66,61,41,34,20,3313,3363,382
2023,6,7,11.4,0.0,54,72,94,32,3.1,75,45,85,55,51,34,28,17,2902,2653,350
2023,6,8,19.5,0.0,54,72,90,36,2.7,50,30,56,36,34,22,18,11,2671,2917,372
2023,6,9,23.0,0.0,59,79,104,34,3.3,60,36,68,44,41,27,22,13,2858,3822,291
2023,6,10,21.2,0.0,118,198,240,76,4.0,139,84,157,102,95,68,57,34,8227,8966,2207
2023,6,11,26.5,0.0,108,180,224,64,4.1,115,69,130,85,79,56,47,28,6753,7476,1527
2023,6,12,24.1,0.0,59,79,106,32,2.9,60,36,68,44,41,27,22,13,3441,4049,441
2023,6,13,15.9,0.6,54,72,96,30,3.3,50,30,56,36,34,22,18,11,2556,3586,373
2023,6,14,18.3,13.0,40,57,76,21,2.7,34,21,39,25,23,16,13,8,2031,2063,366
2023,6,15,22.9,0.0,59,79,102,36,3.2,60,36,68,44,41,27,22,13,2744,3055,509
2023,6,16,17.3,0.0,54,72,98,28,3.1,50,30,56,36,34,22,18,11,2995,3380,410
2023,6,17,26.3,0.0,108,180,228,60,4.5,115,69,130,85,79,56,47,28,6414,8383,2156
2023,6,18,18.8,0.0,108,180,205,83,4.0,115,69,130,85,79,56,47,28,5504,7959,1942
2023,6,19,24.9,0.0,59,79,108,30,3.0,60,36,68,44,41,27,22,13,3120,3075,365
2023,6,20,16.8,0.0,54,72,91,35,3.5,50,30,56,36,34,22,18,11,2627,3293,387
2023,6,21,23.5,0.0,59,79,107,31,2.6,60,36,68,44,41,27,22,13,3627,2891,502
2023,6,22,25.5,0.0,54,72,95,31,3.0,50,30,56,36,34,22,18,11,3161,3540,297
2023,6,23,22.0,0.0,59,79,101,37,2.8,60,36,68,44,41,27,22,13,2632,3187,523
2023,6,24,17.7,0.0,108,180,228,60,4.1,115,69,130,85,79,56,47,28,7337,7068,1282
2023,6,25,20.9,0.0,118,198,221,95,4.4,139,84,157,102,95,68,57,34,6127,8271,2363
2023,6,26,21.8,0.0,59,79,109,29,3.3,60,36,68,44,41,27,22,13,3214,3929,396
2023,6,27,17.6,0.0,54,72,93,33,3.4,50,30,56,36,34,22,18,11,2620,3127,282
2023,6,28,19.3,0.0,54,72,94,32,3.4,50,30,56,36,34,22,18,11,2505,2754,380
2023,6,29,23.5,0.0,59,79,96,42,3.3,60,36,68,44,41,27,22,13,2878,3347,350
2023,6,30,19.4,1.2,54,72,98,28,3.2,50,30,56,36,34,22,18,11,3216,3288,295
2023,7,1,27.9,2.4,84,140,162,62,4.5,81,49,91,59,55,39,33,19,4739,6454,1650
2023,7,2,21.7,0.0,92,154,177,69,4.1,98,59,110,72,67,48,40,24,5401,6180,1405
2023,7,3,27.1,0.0,42,56,70,28,3.2,35,21,39,25,23,15,13,7,1844,2865,312
2023,7,4,32.4,0.7,35,47,61,21,2.7,29,17,33,21,20,13,11,6,1834,1800,298
2023,7,5,22.8,0.0,46,61,76,31,3.4,42,25,47,31,28,19,15,9,2228,2396,236
2023,7,6,25.1,0.0,42,56,77,21,2.6,52,31,59,38,35,23,19,11,2168,2748,292
2023,7,7,28.0,0.0,42,56,69,29,2.8,52,31,59,38,35,23,19,11,1810,2896,290
2023,7,8,23.0,0.0,92,154,177,69,4.4,98,59,110,72,67,48,40,24,5255,6837,1794
2023,7,9,23.0,0.0,92,154,195,51,4.4,98,59,110,72,67,48,40,24,5333,5877,1381
2023,7,10,21.9,0.0,46,61,78,29,3.3,42,25,47,31,28,19,15,9,2239,2947,362
2023,7,11,27.4,0.0,42,56,75,23,3.0,35,21,39,25,23,15,13,7,2581,2450,206
2023,7,12,29.8,0.0,42,56,73,25,3.2,35,21,39,25,23,15,13,7,2518,2346,282
2023,7,13,29.2,0.0,42,56,76,22,3.1,35,21,39,25,23,15,13,7,2110,2135,267
2023,7,14,25.5,6.4,42,56,71,27,2.7,35,21,39,25,23,15,13,7,2174,1977,279
2023,7,15,28.1,3.1,84,140,166,58,4.1,81,49,91,59,55,39,33,19,4552,6116,1047
2023,7,16,31.4,0.0,71,119,147,43,3.8,68,41,77,50,47,33,28,16,4233,5140,1247
2023,7,17,22.8,5.2,46,61,82,25,3.1,42,25,47,31,28,19,15,9,2262,2895,287
2023,7,18,23.4,0.3,46,61,77,30,3.0,42,25,47,31,28,19,15,9,2052,2426,317
2023,7,19,26.4,0.0,42,56,74,24,3.4,35,21,39,25,23,15,13,7,2212,2558,379
2023,7,20,25.1,6.7,42,56,77,21,3.4,35,21,39,25,23,15,13,7,2159,2199,310
2023,7,21,25.3,7.4,42,56,77,21,3.1,35,21,39,25,23,15,13,7,2181,2707,397
2023,7,22,25.1,0.0,84,140,161,63,4.0,81,49,91,59,55,39,33,19,4116,6534,1478
2023,7,23,26.2,2.1,84,140,172,52,3.7,81,49,91,59,55,39,33,19,5433,5977,1264
2023,7,24,23.9,0.0,46,61,82,25,3.3,42,25,47,31,28,19,15,9,2531,2299,365
2023,7,25,28.9,0.0,42,56,72,26,3.1,35,21,39,25,23,15,13,7,2016,2881,365
2023,7,26,21.9,0.0,46,61,75,32,3.2,42,25,47,31,28,19,15,9,2366,2779,260
2023,7,27,25.2,0.0,42,56,74,24,2.6,35,21,39,25,23,15,13,7,2339,2607,382
2023,7,28,31.3,0.0,35,47,60,22,3.2,29,17,33,21,20,13,11,6,1999,1774,288
2023,7,29,26.1,3.6,84,140,160,64,4.1,81,49,91,59,55,39,33,19,4735,6518,1032
2023,7,30,30.9,0.0,71,119,135,55,4.0,68,41,77,50,47,33,28,16,3473,4586,886
2023,7,31,23.7,0.0,46,61,83,24,2.6,42,25,47,31,28,19,15,9,2134,3095,289
2023,8,1,25.9,7.3,42,56,72,26,2.8,35,21,39,25,23,15,13,7,2183,1985,395
2023,8,2,29.2,12.3,31,44,55,20,2.7,24,14,27,17,16,11,9,5,1687,1502,255
2023,8,3,31.2,0.0,35,47,59,23,2.8,29,17,33,21,20,13,11,6,1621,2054,257
2023,8,4,25.5,0.0,42,56,73,25,3.3,35,21,39,25,23,15,13,7,2138,2508,352
2023,8,5,27.4,0.0,84,140,170,54,3.9,81,49,91,59,55,39,33,19,5922,5172,1469
2023,8,6,32.7,0.0,71,119,134,56,3.9,103,62,116,76,71,50,42,25,3875,4530,1425
2023,8,7,25.9,0.0,42,56,74,24,3.3,52,31,59,38,35,23,19,11,1950,2547,223
2023,8,8,32.2,1.6,35,47,62,20,3.2,29,17,33,21,20,13,11,6,1741,1782,249
2023,8,9,23.9,15.0,34,48,57,25,3.2,29,17,33,21,19,13,11,6,1891,2119,284
2023,8,10,31.6,2.4,35,47,64,18,3.4,29,17,33,21,20,13,11,6,1953,2054,286
2023,8,11,19.4,0.0,42,56,73,25,2.7,35,21,39,25,23,15,13,7,1856,2145,282
2023,8,12,25.3,0.0,84,140,174,50,3.7,81,49,91,59,55,39,33,19,5826,5154,1196
2023,8,13,23.7,13.8,69,123,138,54,3.9,68,41,78,50,47,34,28,17,3939,4770,878
2023,8,14,28.1,0.0,42,56,74,24,3.2,35,21,39,25,23,15,13,7,2236,2314,342
2023,8,15,26.0,3.5,42,56,71,27,3.4,35,21,39,25,23,15,13,7,2253,1972,289
2023,8,16,28.5,0.0,42,56,76,22,3.0,35,21,39,25,23,15,13,7,1954,2802,346
2023,8,17,25.7,0.0,42,56,75,23,2.6,35,21,39,25,23,15,13,7,2168,2638,242
2023,8,18,23.2,3.6,46,61,82,25,3.3,42,25,47,31,28,19,15,9,2692,2909,392
2023,8,19,24.4,2.8,92,154,177,69,3.6,98,59,110,72,67,48,40,24,5158,7004,1326
2023,8,20,28.7,10.1,63,112,128,47,4.3,57,34,64,42,39,28,23,14,3906,5150,725
2023,8,21,31.6,0.0,35,47,60,22,3.4,29,17,33,21,20,13,11,6,2072,1664,281
2023,8,22,23.9,0.0,46,61,75,32,2.6,42,25,47,31,28,19,15,9,2074,3032,382
2023,8,23,23.5,0.0,46,61,84,23,2.8,42,25,47,31,28,19,15,9,2338,2984,401
2023,8,24,27.8,6.0,42,56,72,26,3.1,35,21,39,25,23,15,13,7,2452,1972,258
2023,8,25,30.6,8.2,35,47,57,25,2.7,29,17,33,21,20,13,11,6,1919,1729,234
2023,8,26,25.1,0.0,84,140,168,56,3.6,81,49,91,59,55,39,33,19,5395,6674,1041
2023,8,27,25.5,1.6,84,140,167,57,4.1,81,49,91,59,55,39,33,19,4442,4650,849
2023,8,28,24.9,0.0,46,61,74,33,2.8,42,25,47,31,28,19,15,9,2554,2728,379
2023,8,29,27.7,6.8,42,56,70,28,3.3,35,21,39,25,23,15,13,7,2258,2753,285
2023,8,30,24.0,0.2,46,61,76,31,3.3,42,25,47,31,28,19,15,9,1976,3122,383
2023,8,31,30.0,11.0,26,37,44,19,3.3,20,12,23,15,13,9,7,4,1149,1568,181
2023,9,1,21.7,0.0,72,96,134,34,2.7,69,42,79,51,47,31,26,15,3407,4414,383
2023,9,2,22.1,0.0,145,242,277,110,3.9,162,98,183,119,111,79,66,39,8877,8506,1958
2023,9,3,14.6,0.0,132,220,265,87,3.6,134,81,151,99,92,66,55,33,7974,7166,1975
2023,9,4,21.5,6.8,72,96,132,36,3.0,69,42,79,51,47,31,26,15,4088,4223,419
2023,9,5,21.5,0.0,72,96,120,48,2.7,69,42,79,51,47,31,26,15,3281,4293,599
2023,9,6,20.6,0.0,72,96,130,38,2.6,104,63,118,77,71,47,39,23,4056,3654,351
2023,9,7,15.4,9.5,66,88,113,41,3.0,87,52,99,64,59,39,33,19,3194,4139,350
2023,9,8,20.6,0.0,72,96,117,51,2.8,69,42,79,51,47,31,26,15,3163,3634,651
2023,9,9,21.2,0.0,145,242,271,116,3.6,162,98,183,119,111,79,66,39,7757,10296,2429
2023,9,10,21.5,0.0,145,242,285,102,3.6,162,98,183,119,111,79,66,39,7931,9932,2760
2023,9,11,21.4,2.2,72,96,117,51,3.4,69,42,79,51,47,31,26,15,3596,4697,488
2023,9,12,23.3,0.0,72,96,121,47,3.4,69,42,79,51,47,31,26,15,3652,3914,533
2023,9,13,27.5,8.5,66,88,114,40,2.6,58,35,66,42,39,26,22,13,3046,3217,412
2023,9,14,23.4,0.0,72,96,122,46,2.8,69,42,79,51,47,31,26,15,3739,4061,523
2023,9,15,18.3,0.0,66,88,108,46,2.5,58,35,66,42,39,26,22,13,3548,4450,327
2023,9,16,16.8,0.0,132,220,275,77,4.0,134,81,151,99,92,66,55,33,8451,7559,2018
2023,9,17,22.9,12.2,108,193,214,87,3.6,113,69,128,84,78,57,47,28,5539,8141,1458
2023,9,18,26.8,0.0,66,88,111,43,3.1,58,35,66,42,39,26,22,13,3137,3200,323
2023,9,19,20.5,0.0,72,96,126,42,2.6,69,42,79,51,47,31,26,15,3531,4632,436
2023,9,20,19.7,0.0,66,88,122,32,3.0,58,35,66,42,39,26,22,13,3094,4302,433
2023,9,21,16.2,0.0,66,88,111,43,2.6,58,35,66,42,39,26,22,13,3210,4516,348
2023,9,22,22.2,0.0,72,96,129,39,3.3,69,42,79,51,47,31,26,15,3864,3805,496
2023,9,23,19.9,0.0,132,220,254,98,4.0,134,81,151,99,92,66,55,33,8194,7858,2568
2023,9,24,23.7,0.3,145,242,287,100,4.4,162,98,183,119,111,79,66,39,8548,10150,2800
2023,9,25,19.8,12.2,49,70,86,33,2.7,40,24,45,29,27,18,15,9,2426,2864,261
2023,9,26,21.4,0.0,72,96,125,43,2.6,69,42,79,51,47,31,26,15,3994,4703,549
2023,9,27,22.6,0.0,72,96,127,41,2.7,69,42,79,51,47,31,26,15,3236,4415,534
2023,9,28,23.7,0.0,72,96,128,40,3.5,69,42,79,51,47,31,26,15,3401,4932,347
2023,9,29,22.5,0.0,72,96,132,36,2.6,69,42,79,51,47,31,26,15,3650,4123,548
2023,9,30,22.6,5.2,145,242,287,100,4.5,162,98,183,119,111,79,66,39,7930,10045,1887
2023,10,1,12.6,0.0,180,300,380,100,3.7,219,133,248,162,151,108,90,54,11576,10894,3219
2023,10,2,15.6,0.0,90,120,163,47,3.3,95,57,108,70,64,43,36,21,5010,5813,523
2023,10,3,20.9,0.0,99,132,172,59,3.0,115,69,130,84,78,52,43,26,4826,4642,874
2023,10,4,20.2,0.0,99,132,170,61,2.6,115,69,130,84,78,52,43,26,4985,5528,871
2023,10,5,19.8,0.0,90,120,158,52,2.7,95,57,108,70,64,43,36,21,5087,6095,501
2023,10,6,9.5,4.8,90,120,161,49,2.5,143,86,161,105,97,64,53,32,5046,5315,609
2023,10,7,22.1,3.9,198,330,390,138,3.6,398,241,450,294,274,196,163,98,12736,14816,3699
2023,10,8,13.8,0.0,180,300,348,132,3.9,219,133,248,162,151,108,90,54,9387,13700,2254
2023,10,9,17.5,0.0,90,120,163,47,3.4,95,57,108,70,64,43,36,21,5595,5274,686
2023,10,10,17.0,0.0,90,120,157,53,2.6,95,57,108,70,64,43,36,21,4541,5310,736
2023,10,11,12.9,0.0,90,120,149,61,2.5,95,57,108,70,64,43,36,21,5094,6155,566
2023,10,12,21.6,0.0,99,132,181,50,2.8,115,69,130,84,78,52,43,26,4977,5952,535
2023,10,13,18.6,0.0,90,120,149,61,3.2,95,57,108,70,64,43,36,21,4876,6285,478
2023,10,14,12.6,0.0,180,300,370,110,4.3,219,133,248,162,151,108,90,54,12348,11358,2712
2023,10,15,10.1,0.0,180,300,342,138,4.5,219,133,248,162,151,108,90,54,10776,11889,2337
2023,10,16,23.6,0.0,99,132,183,48,2.6,115,69,130,84,78,52,43,26,5017,5603,897
2023,10,17,13.2,0.0,90,120,161,49,2.7,95,57,108,70,64,43,36,21,4424,5114,776
2023,10,18,10.1,4.8,90,120,152,58,3.2,95,57,108,70,64,43,36,21,4086,6170,498
2023,10,19,14.5,0.0,90,120,166,44,3.4,95,57,108,70,64,43,36,21,5333,4368,541
2023,10,20,14.0,7.8,90,120,154,56,2.5,95,57,108,70,64,43,36,21,4125,4812,729
2023,10,21,13.3,0.0,180,300,371,109,3.9,219,133,248,162,151,108,90,54,9813,13804,3286
2023,10,22,12.9,0.0,180,300,356,124,3.7,219,133,248,162,151,108,90,54,9601,11983,3513
2023,10,23,16.6,0.0,90,120,151,59,2.6,95,57,108,70,64,43,36,21,3860,5475,450
2023,10,24,16.8,0.0,90,120,165,45,2.9,95,57,108,70,64,43,36,21,5194,5098,596
2023,10,25,20.3,0.0,99,132,183,48,2.8,115,69,130,84,78,52,43,26,5561,5972,715
2023,10,26,19.5,0.0,90,120,159,51,3.1,95,57,108,70,64,43,36,21,4003,6265,596
2023,10,27,15.8,0.0,90,120,152,58,2.8,95,57,108,70,64,43,36,21,5259,5608,689
2023,10,28,22.6,0.0,198,330,406,122,3.7,265,161,300,196,182,130,108,65,13195,11833,3555
2023,10,29,22.8,0.0,198,330,405,123,4.4,265,161,300,196,182,130,108,65,11050,10990,2456
2023,10,30,15.6,0.0,90,120,148,62,2.6,95,57,108,70,64,43,36,21,4641,5890,730
2023,10,31,15.2,0.0,90,120,164,46,2.7,95,57,108,70,64,43,36,21,5381,6077,706
2023,11,1,4.1,0.0,66,88,122,32,3.1,58,35,66,42,39,26,22,13,3465,3901,452
2023,11,2,6.7,0.0,66,88,121,33,3.1,58,35,66,42,39,26,22,13,3038,4117,579
2023,11,3,9.5,1.4,66,88,120,34,3.5,58,35,66,42,39,26,22,13,3635,3751,550
2023,11,4,9.2,0.0,132,220,259,93,4.1,134,81,151,99,92,66,55,33,7426,8192,1775
2023,11,5,5.2,0.0,132,220,268,84,4.3,134,81,151,99,92,66,55,33,9024,7307,2412
2023,11,6,7.4,0.0,66,88,122,32,3.4,87,52,99,64,59,39,33,19,4033,4263,552
2023,11,7,10.3,0.0,66,88,112,42,2.9,87,52,99,64,59,39,33,19,2810,4371,391
2023,11,8,10.7,0.0,66,88,117,37,3.4,58,35,66,42,39,26,22,13,4076,3468,345
2023,11,9,12.3,5.6,66,88,119,35,3.5,58,35,66,42,39,26,22,13,4117,3412,477
2023,11,10,7.7,0.0,66,88,112,42,3.0,58,35,66,42,39,26,22,13,2940,3953,480
2023,11,11,7.3,2.3,132,220,273,79,3.6,134,81,151,99,92,66,55,33,9052,10368,1694
2023,11,12,8.7,0.0,132,220,268,84,3.8,134,81,151,99,92,66,55,33,6952,8032,1581
2023,11,13,13.0,0.3,66,88,114,40,2.8,58,35,66,42,39,26,22,13,3888,3897,527
2023,11,14,9.6,10.0,66,88,122,32,2.5,52,31,59,38,35,23,19,11,4094,3628,333
2023,11,15,7.1,2.4,66,88,108,46,3.0,58,35,66,42,39,26,22,13,3388,3901,560
2023,11,16,10.4,0.3,66,88,111,43,3.1,58,35,66,42,39,26,22,13,3463,3154,388
2023,11,17,12.7,19.2,49,70,94,25,3.5,40,24,45,29,27,18,15,9,3128,3198,348
2023,11,18,7.2,0.0,132,220,249,103,3.5,134,81,151,99,92,66,55,33,6243,7449,1534
2023,11,19,9.4,0.0,132,220,280,72,3.8,134,81,151,99,92,66,55,33,8007,8175,2179
2023,11,20,5.4,1.0,66,88,115,39,3.2,58,35,66,42,39,26,22,13,3999,3663,493
2023,11,21,10.6,0.7,66,88,111,43,2.8,58,35,66,42,39,26,22,13,3812,3264,436
2023,11,22,13.9,0.0,66,88,117,37,3.3,58,35,66,42,39,26,22,13,3648,3724,475
2023,11,23,13.1,0.0,66,88,118,36,2.7,58,35,66,42,39,26,22,13,3084,4545,527
2023,11,24,8.0,4.5,66,88,114,40,2.9,58,35,66,42,39,26,22,13,3172,3399,549
2023,11,25,13.6,4.4,132,220,263,89,4.0,134,81,151,99,92,66,55,33,7396,10552,1589
2023,11,26,12.4,0.0,132,220,279,73,4.3,134,81,151,99,92,66,55,33,8047,10089,1947
2023,11,27,13.6,4.7,66,88,109,45,2.6,58,35,66,42,39,26,22,13,3437,3328,577
2023,11,28,8.0,15.3,49,70,92,27,3.5,40,24,45,29,27,18,15,9,2696,2869,376
2023,11,29,15.3,0.5,66,88,114,40,3.2,58,35,66,42,39,26,22,13,3669,4053,417
2023,11,30,7.0,0.0,66,88,117,37,2.9,58,35,66,42,39,26,22,13,3076,3296,338
2023,12,1,-3.2,0.0,81,108,144,45,3.1,93,56,105,68,63,42,35,21,3784,4190,472
2023,12,2,2.3,0.0,192,320,385,127,3.9,253,153,287,187,174,124,104,62,10753,11722,3029
2023,12,3,5.8,13.8,144,256,282,118,4.4,178,108,202,131,123,89,74,44,7514,8411,1879
2023,12,4,8.1,0.0,96,128,164,60,3.4,110,66,124,81,74,49,41,24,4966,4828,846
2023,12,5,5.5,0.0,96,128,167,57,3.0,110,66,124,81,74,49,41,24,5810,4817,793
2023,12,6,0.0,0.0,96,128,162,62,3.3,165,99,187,121,112,74,62,37,4334,5395,732
2023,12,7,3.6,0.0,96,128,165,59,3.2,165,99,187,121,112,74,62,37,4697,4612,920
2023,12,8,1.8,0.0,96,128,174,50,3.0,110,66,124,81,74,49,41,24,5925,5434,843
2023,12,9,7.1,0.0,192,320,396,116,4.1,253,153,287,187,174,124,104,62,11297,11480,3248
2023,12,10,3.1,0.0,192,320,393,119,3.9,253,153,287,187,174,124,104,62,12407,11494,2182
2023,12,11,4.8,0.0,96,128,176,48,2.7,110,66,124,81,74,49,41,24,4830,5153,916
2023,12,12,2.3,0.0,96,128,166,58,3.1,110,66,124,81,74,49,41,24,5458,6637,808
2023,12,13,8.5,0.0,96,128,175,49,3.1,110,66,124,81,74,49,41,24,5512,5228,607
2023,12,14,6.6,0.0,96,128,178,46,2.7,110,66,124,81,74,49,41,24,4733,6384,846
2023,12,15,6.2,0.0,96,128,158,66,2.5,110,66,124,81,74,49,41,24,4665,4918,859
2023,12,16,-1.1,5.3,192,320,362,150,3.6,253,153,287,187,174,124,104,62,11313,12211,3797
2023,12,17,2.8,0.0,192,320,382,130,3.9,253,153,287,187,174,124,104,62,11219,13991,2811
2023,12,18,4.4,7.2,96,128,177,47,3.2,110,66,124,81,74,49,41,24,4748,4645,646
2023,12,19,1.9,0.0,96,128,176,48,2.8,110,66,124,81,74,49,41,24,5927,4917,859
2023,12,20,4.3,0.0,96,128,164,60,3.0,110,66,124,81,74,49,41,24,5452,6256,553
2023,12,21,1.8,1.3,96,128,157,67,2.9,110,66,124,81,74,49,41,24,5086,6207,686
2023,12,22,6.4,0.0,96,128,166,58,2.6,110,66,124,81,74,49,41,24,5145,5849,920
2023,12,23,1.8,0.0,192,320,371,141,4.2,253,153,287,187,174,124,104,62,9976,13434,2179
2023,12,24,1.3,0.0,192,320,404,108,4.5,253,153,287,187,174,124,104,62,13590,14978,2555
2023,12,25,1.7,0.0,96,128,177,47,3.4,110,66,124,81,74,49,41,24,5396,4867,675
2023,12,26,3.1,0.0,96,128,164,60,2.7,110,66,124,81,74,49,41,24,5569,6541,546
2023,12,27,6.1,0.0,96,128,164,60,3.4,110,66,124,81,74,49,41,24,4277,4825,594
2023,12,28,2.8,0.0,96,128,163,61,3.0,110,66,124,81,74,49,41,24,4251,4941,862
2023,12,29,11.3,0.0,96,128,178,46,3.5,110,66,124,81,74,49,41,24,5398,5994,691
2023,12,30,-0.1,0.0,192,320,368,144,4.2,253,153,287,187,174,124,104,62,11955,13478,2348
2023,12,31,6.9,1.4,192,320,397,115,4.2,253,153,287,187,174,124,104,62,12906,13211,3503
2024,1,1,3.3,0.0,60,80,107,33,3.3,47,28,54,35,32,21,18,10,3507,2969,472
2024,1,2,-1.1,6.1,60,80,111,29,2.7,47,28,54,35,32,21,18,10,3657,3752,514
2024,1,3,-4.0,0.0,51,68,93,26,3.2,40,24,45,29,27,18,15,9,2395,3475,346
2024,1,4,-2.5,0.0,51,68,90,29,3.3,40,24,45,29,27,18,15,9,2637,2477,447
2024,1,5,4.7,0.0,60,80,101,39,2.7,47,28,54,35,32,21,18,10,3510,3341,337
2024,1,6,-3.1,0.0,102,170,213,59,4.4,139,84,158,103,96,68,57,34,7164,6020,1414
2024,1,7,2.9,0.0,120,200,252,68,3.8,164,99,186,121,113,81,67,40,7509,7671,1249
2024,1,8,-1.5,0.0,60,80,102,38,2.7,47,28,54,35,32,21,18,10,3025,3781,374
2024,1,9,0.7,7.6,60,80,105,35,2.7,47,28,54,35,32,21,18,10,2834,3081,359
2024,1,10,-4.9,0.0,51,68,91,28,2.8,40,24,45,29,27,18,15,9,2813,3052,279
2024,1,11,1.0,11.7,45,64,80,29,3.1,33,20,37,24,22,15,12,7,2772,2785,265
2024,1,12,2.8,15.3,45,64,81,28,3.4,33,20,37,24,22,15,12,7,2080,3075,359
2024,1,13,2.4,0.0,120,200,240,80,3.9,109,66,124,81,75,54,45,27,7840,8686,2057
2024,1,14,1.8,0.0,120,200,238,82,3.7,109,66,124,81,75,54,45,27,7389,8032,2305
2024,1,15,8.1,0.0,60,80,101,39,2.9,47,28,54,35,32,21,18,10,3238,3980,388
2024,1,16,0.7,0.1,60,80,101,39,2.8,47,28,54,35,32,21,18,10,2552,3852,499
2024,1,17,1.8,2.3,60,80,108,32,3.1,47,28,54,35,32,21,18,10,3218,3926,564
2024,1,18,0.5,0.0,60,80,104,36,2.9,47,28,54,35,32,21,18,10,2736,2917,315
2024,1,19,-4.7,0.0,51,68,93,26,2.8,40,24,45,29,27,18,15,9,3234,2393,319
2024,1,20,-3.3,0.0,102,170,213,59,4.0,93,56,105,68,64,45,38,22,6660,5595,1813
2024,1,21,-0.2,0.0,120,200,231,89,4.2,109,66,124,81,75,54,45,27,5834,8060,1212
2024,1,22,-4.9,0.0,51,68,94,25,2.6,40,24,45,29,27,18,15,9,2436,2517,462
2024,1,23,1.1,0.0,60,80,109,31,2.5,47,28,54,35,32,21,18,10,2750,3579,509
2024,1,24,-2.0,0.0,60,80,99,41,3.2,47,28,54,35,32,21,18,10,2581,3052,536
2024,1,25,-2.9,0.0,51,68,87,32,3.4,40,24,45,29,27,18,15,9,2919,2664,259
2024,1,26,1.7,8.8,60,80,104,36,3.4,47,28,54,35,32,21,18,10,3389,3677,294
2024,1,27,2.9,0.0,120,200,249,71,3.5,109,66,124,81,75,54,45,27,8241,8578,1747
2024,1,28,-3.1,0.0,102,170,207,65,4.5,93,56,105,68,64,45,38,22,5861,6630,1800
2024,1,29,-0.6,0.0,60,80,105,35,3.1,47,28,54,35,32,21,18,10,3058,3789,400
2024,1,30,4.0,0.0,60,80,100,40,3.0,47,28,54,35,32,21,18,10,3448,3125,508
2024,1,31,1.0,0.0,60,80,100,40,3.3,47,28,54,35,32,21,18,10,3350,3196,483
2024,2,1,-1.8,3.2,60,80,101,39,2.9,50,30,57,37,34,22,19,11,2677,2960,487
2024,2,2,1.7,1.0,60,80,108,32,2.6,50,30,57,37,34,22,19,11,2855,2959,332
2024,2,3,0.8,11.3,90,160,187,63,4.3,81,49,92,60,56,41,34,20,5208,6265,1096
2024,2,4,2.8,0.0,120,200,246,74,4.0,115,70,131,85,79,57,47,28,8481,7484,1743
2024,2,5,1.9,2.1,60,80,100,40,3.3,50,30,57,37,34,22,19,11,2669,3980,295
2024,2,6,1.3,0.0,60,80,100,40,3.3,75,45,85,55,51,34,28,17,3367,4095,507
2024,2,7,1.0,0.0,60,80,108,32,3.1,75,45,85,55,51,34,28,17,3097,3115,556
2024,2,8,1.9,4.5,60,80,107,33,3.3,50,30,57,37,34,22,19,11,2911,3990,432
2024,2,9,2.2,0.0,60,80,111,29,2.6,50,30,57,37,34,22,19,11,3020,2954,376
2024,2,10,1.8,20.0,90,160,176,74,3.6,81,49,92,60,56,41,34,20,6022,5638,1287
2024,2,11,3.1,0.0,120,200,240,80,3.6,115,70,131,85,79,57,47,28,7074,6966,1895
2024,2,12,5.6,4.7,60,80,107,33,2.7,50,30,57,37,34,22,19,11,2765,3167,309
2024,2,13,4.6,0.0,60,80,98,42,3.3,50,30,57,37,34,22,19,11,3169,2809,363
2024,2,14,-2.7,4.6,51,68,91,28,3.1,42,25,48,31,29,19,16,9,2479,2971,416
2024,2,15,-1.0,0.0,60,80,101,39,3.3,50,30,57,37,34,22,19,11,3205,3424,377
2024,2,16,-1.5,0.0,60,80,104,36,3.0,50,30,57,37,34,22,19,11,3485,2890,415
2024,2,17,0.2,0.0,120,200,253,67,3.5,115,70,131,85,79,57,47,28,6806,6454,1201
